waktu,windspeed,winddir,temp,rh,pressure,rain,solrad
7/27/2019 0.40.00,0.4,47.4,26.3,78.5,1010.0,0.0,67.2
7/27/2019 0.50.00,0.3,24.5,26.7,77.5,1010.1,0.0,69.8
7/27/2019 1.00.00,0.4,53.0,27.0,75.1,1010.2,0.0,73.2
7/27/2019 1.10.00,,,,,,,
7/27/2019 1.20.00,,,,,,,
7/27/2019 1.30.00,0.0,0.0,28.0,72.0,1010.2,0.0,172.5
7/27/2019 1.40.00,0.5,46.8,28.6,68.5,1010.3,0.0,240.5
7/27/2019 1.50.00,0.9,59.2,29.4,65.2,1010.2,0.0,342.8
7/27/2019 2.00.00,1.1,119.8,29.6,63.0,1010.2,0.0,315.9
7/27/2019 2.10.00,1.5,137.6,29.7,62.2,1010.1,0.0,365.9
7/27/2019 2.20.00,2.0,133.6,30.0,61.4,1010.0,0.0,397.6
7/27/2019 2.30.00,2.1,132.6,30.1,60.8,1010.0,0.0,501.8
7/27/2019 2.40.00,1.7,89.0,30.8,60.4,1009.9,0.0,509.4
7/27/2019 2.50.00,1.4,83.3,31.0,58.4,1009.8,0.0,544.2
7/27/2019 3.00.00,2.1,103.8,30.8,59.0,1009.5,0.0,543.4
7/27/2019 3.10.00,2.1,125.8,30.9,58.5,1009.5,0.0,566.1
7/27/2019 3.20.00,2.2,100.1,31.3,57.7,1009.4,0.0,583.4
7/27/2019 3.30.00,2.1,117.2,31.2,57.1,1009.3,0.0,595.1
7/27/2019 3.40.00,1.4,121.0,31.6,55.3,1009.2,0.0,615.5
7/27/2019 3.50.00,1.4,92.4,32.3,54.6,1009.0,0.0,622.8
7/27/2019 4.00.00,1.6,62.9,32.2,53.8,1008.8,0.0,635.8
7/27/2019 4.10.00,2.1,130.0,31.9,55.3,1008.9,0.0,505.1
7/27/2019 4.20.00,1.5,104.1,32.3,55.1,1008.8,0.0,643.3
7/27/2019 4.30.00,1.5,82.8,32.4,55.2,1008.6,0.0,607.1
7/27/2019 4.40.00,1.7,21.0,32.1,55.4,1008.5,0.0,683.4
7/27/2019 4.50.00,1.6,31.2,32.8,52.6,1008.6,0.0,667.9
7/27/2019 5.00.00,1.7,91.6,32.3,53.6,1008.4,0.0,591.0
7/27/2019 5.10.00,1.5,42.1,33.0,51.0,1008.3,0.0,693.2
7/27/2019 5.20.00,1.4,29.9,33.4,51.2,1008.3,0.0,711.8
7/27/2019 5.30.00,1.6,3.7,33.6,48.8,1008.0,0.0,582.9
7/27/2019 5.40.00,1.1,96.8,33.2,50.0,1007.9,0.0,623.3
7/27/2019 5.50.00,2.0,54.0,33.5,48.9,1007.8,0.0,684.9
7/27/2019 6.00.00,1.2,47.8,32.7,51.0,1007.7,0.0,156.9
7/27/2019 6.10.00,1.8,35.8,32.2,55.2,1007.6,0.0,320.4
7/27/2019 6.20.00,1.8,10.3,32.2,59.3,1007.5,0.0,621.4
7/27/2019 6.30.00,1.9,27.1,33.0,57.8,1007.3,0.0,558.6
7/27/2019 6.40.00,2.3,19.3,32.2,59.3,1007.4,0.0,617.9
7/27/2019 6.50.00,1.6,20.0,32.2,59.7,1007.1,0.0,437.7
7/27/2019 7.00.00,2.4,343.1,31.9,59.9,1006.9,0.0,416.8
7/27/2019 7.10.00,2.2,11.3,31.9,60.1,1006.7,0.0,579.8
7/27/2019 7.20.00,2.9,24.7,32.1,59.2,1006.8,0.0,530.0
7/27/2019 7.30.00,2.1,33.6,31.9,59.8,1006.7,0.0,521.8
7/27/2019 7.40.00,1.5,21.8,32.2,59.3,1006.6,0.0,426.3
7/27/2019 7.50.00,1.5,25.0,32.0,56.9,1006.6,0.0,249.7
7/27/2019 8.00.00,2.2,75.7,32.3,52.6,1006.5,0.0,327.8
7/27/2019 8.10.00,2.1,49.8,32.0,55.0,1006.5,0.0,257.8
7/27/2019 8.20.00,2.0,39.6,31.4,58.3,1006.6,0.0,89.8
7/27/2019 8.30.00,1.7,59.5,31.2,57.7,1006.7,0.0,69.8
7/27/2019 8.40.00,1.6,53.7,30.9,61.4,1006.8,0.0,70.5
7/27/2019 8.50.00,2.2,73.9,30.9,55.4,1006.7,0.0,58.0
7/27/2019 9.00.00,2.1,85.4,30.9,55.9,1006.8,0.0,47.3
7/27/2019 9.10.00,1.9,90.4,30.8,58.3,1006.8,0.0,52.3
7/27/2019 9.20.00,1.2,56.1,30.7,59.1,1007.1,0.0,42.6
7/27/2019 9.30.00,2.3,82.3,30.6,57.1,1007.2,0.0,35.1
7/27/2019 9.40.00,2.2,84.4,30.5,57.3,1007.1,0.0,30.5
7/27/2019 9.50.00,1.3,63.3,30.3,59.0,1007.4,0.0,27.9
7/27/2019 10.00.00,2.2,73.0,30.2,59.4,1007.4,0.0,25.2
7/27/2019 10.10.00,1.5,80.9,30.0,59.5,1007.5,0.0,22.3
7/27/2019 10.20.00,0.8,10.8,29.9,59.4,1007.7,0.0,17.4
7/27/2019 10.30.00,1.1,63.4,29.9,61.5,1007.8,0.0,14.2
7/27/2019 10.40.00,1.6,82.6,29.6,63.4,1007.9,0.0,10.5
7/27/2019 10.50.00,1.5,77.1,29.5,64.5,1008.2,0.0,5.8
7/27/2019 11.00.00,1.3,86.1,29.3,65.0,1008.1,0.0,2.1
7/27/2019 11.10.00,1.5,102.1,29.2,65.2,1008.3,0.0,0.5
7/27/2019 11.20.00,1.3,51.4,29.0,65.8,1008.3,0.0,0.2
7/27/2019 11.30.00,1.3,73.7,28.9,65.9,1008.4,0.0,0.2
7/27/2019 11.40.00,1.4,107.5,28.8,66.2,1008.6,0.0,0.1
7/27/2019 11.50.00,1.0,67.0,28.7,67.7,1008.6,0.0,0.3
7/27/2019 12.00.00,2.3,77.9,28.5,68.6,1008.8,0.0,0.0
7/27/2019 12.10.00,1.7,71.3,28.5,68.8,1008.9,0.0,0.2
7/27/2019 12.20.00,1.1,81.7,28.4,70.1,1009.1,0.0,0.2
7/27/2019 12.30.00,0.8,96.5,28.3,71.5,1009.3,0.0,0.1
7/27/2019 12.40.00,1.5,131.1,28.2,72.6,1009.4,0.0,0.3
7/27/2019 12.50.00,0.6,72.9,28.0,74.2,1009.6,0.0,0.1
7/27/2019 13.00.00,0.8,96.8,28.0,75.0,1009.8,0.0,0.3
7/27/2019 13.10.00,1.0,101.7,27.9,76.0,1009.8,0.0,0.2
7/27/2019 13.20.00,1.1,114.6,27.8,76.4,1009.9,0.0,0.1
7/27/2019 13.30.00,0.6,73.0,27.8,77.0,1009.8,0.0,0.2
7/27/2019 13.40.00,0.5,67.2,27.6,78.1,1009.8,0.0,0.2
7/27/2019 13.50.00,,,,,,,
7/27/2019 14.00.00,0.7,97.2,27.5,78.4,1010.0,0.0,0.2
7/27/2019 14.10.00,0.8,128.8,27.5,78.8,1010.1,0.0,0.1
7/27/2019 14.20.00,0.9,99.6,27.4,79.0,1010.1,0.0,0.2
7/27/2019 14.30.00,0.6,81.6,27.4,79.3,1010.2,0.0,0.2
7/27/2019 14.40.00,0.4,75.4,27.3,79.5,1010.5,0.0,0.2
7/27/2019 14.50.00,1.0,110.1,27.2,79.5,1010.3,0.0,0.1
7/27/2019 15.00.00,0.9,119.0,27.3,79.3,1010.4,0.0,0.1
7/27/2019 15.10.00,1.0,141.7,27.3,79.8,1010.6,0.0,0.1
7/27/2019 15.20.00,0.8,104.3,27.2,79.6,1010.5,0.0,0.1
7/27/2019 15.30.00,1.2,128.2,27.2,79.2,1010.7,0.0,0.2
7/27/2019 15.40.00,0.9,100.4,27.1,79.6,1010.6,0.0,0.2
7/27/2019 15.50.00,0.9,131.8,27.1,79.9,1010.5,0.0,0.3
7/27/2019 16.00.00,1.3,114.4,27.1,79.3,1010.4,0.0,0.1
7/27/2019 16.10.00,1.1,121.5,27.1,79.3,1010.2,0.0,0.1
7/27/2019 16.20.00,0.9,120.2,27.0,80.0,1010.0,0.0,0.3
7/27/2019 16.30.00,1.2,97.8,26.9,79.6,1010.1,0.0,0.3
7/27/2019 16.40.00,0.8,91.3,27.0,78.9,1010.1,0.0,0.2
7/27/2019 16.50.00,1.2,141.5,26.9,79.1,1010.1,0.0,0.2
7/27/2019 17.00.00,1.0,101.6,26.8,79.6,1010.1,0.0,0.1
7/27/2019 17.10.00,0.7,93.4,26.8,80.1,1010.0,0.0,0.3
7/27/2019 17.20.00,0.7,125.2,26.6,80.7,1009.8,0.0,0.3
7/27/2019 17.30.00,1.0,136.5,26.4,81.8,1009.6,0.0,0.2
7/27/2019 17.40.00,0.7,51.9,26.5,82.5,1009.6,0.0,0.2
7/27/2019 17.50.00,,,,,,,
7/27/2019 18.00.00,,,,,,,
7/27/2019 18.10.00,,,,,,,
7/27/2019 18.20.00,1.6,129.9,26.0,83.9,1009.3,0.0,0.2
7/27/2019 18.30.00,1.1,93.9,26.0,84.1,1009.3,0.0,0.2
7/27/2019 18.40.00,1.1,122.9,25.9,84.6,1009.4,0.0,0.2
7/27/2019 18.50.00,0.8,105.2,25.9,84.7,1009.5,0.0,0.2
7/27/2019 19.00.00,1.2,142.1,25.8,84.5,1009.3,0.0,0.2
7/27/2019 19.10.00,0.9,116.3,25.9,83.9,1009.2,0.0,0.2
7/27/2019 19.20.00,1.3,147.7,25.9,82.9,1009.2,0.0,0.1
7/27/2019 19.30.00,1.3,139.8,25.9,82.9,1009.3,0.0,0.2
7/27/2019 19.40.00,0.6,84.6,25.8,83.2,1009.3,0.0,0.2
7/27/2019 19.50.00,0.8,96.5,25.7,83.4,1009.5,0.0,0.2
7/27/2019 20.00.00,0.6,95.3,25.8,83.1,1009.2,0.0,0.2
7/27/2019 20.10.00,0.4,78.6,25.6,83.3,1009.2,0.0,0.1
7/27/2019 20.20.00,0.9,47.6,25.6,83.4,1009.1,0.0,0.1
7/27/2019 20.30.00,1.3,140.5,25.7,82.8,1009.1,0.0,0.0
7/27/2019 20.40.00,1.2,142.0,25.7,82.7,1009.1,0.0,0.2
7/27/2019 20.50.00,1.0,131.3,25.6,82.2,1009.2,0.0,0.1
7/27/2019 21.00.00,0.9,109.7,25.7,82.5,1009.2,0.0,0.2
7/27/2019 21.10.00,0.5,71.4,25.6,82.9,1009.2,0.0,0.2
7/27/2019 21.20.00,0.7,83.8,25.4,83.4,1009.2,0.0,0.1
7/27/2019 21.30.00,0.9,108.6,25.4,82.7,1009.2,0.0,0.1
7/27/2019 21.40.00,0.9,141.6,25.5,81.9,1009.3,0.0,0.1
7/27/2019 21.50.00,0.5,98.1,25.5,81.7,1009.4,0.0,0.2
7/27/2019 22.00.00,,,,,,,
7/27/2019 22.10.00,0.8,146.5,25.5,81.6,1009.2,0.0,0.2
7/27/2019 22.20.00,1.2,142.3,25.5,81.4,1009.3,0.0,0.2
7/27/2019 22.30.00,1.6,152.3,25.5,80.8,1009.4,0.0,0.2
7/27/2019 22.40.00,0.9,151.8,25.6,80.8,1009.7,0.0,0.2
7/27/2019 22.50.00,0.9,122.8,25.6,81.2,1009.7,0.0,0.0
7/27/2019 23.00.00,1.4,115.3,25.4,81.5,1009.7,0.0,0.7
7/27/2019 23.10.00,0.9,133.5,25.4,80.9,1009.7,0.0,2.4
7/27/2019 23.20.00,0.7,94.7,25.4,80.7,1010.0,0.0,5.4
7/27/2019 23.30.00,0.6,104.7,25.5,81.2,1010.1,0.0,8.5
7/27/2019 23.40.00,0.7,96.1,25.5,80.5,1010.3,0.0,16.2
7/27/2019 23.50.00,0.2,21.7,25.6,79.4,1010.3,0.0,22.0
7/28/2019 0.00.00,,,,,,,
7/28/2019 0.10.00,1.4,128.8,26.1,77.9,1010.6,0.0,28.7
7/28/2019 0.20.00,1.1,94.6,26.4,76.7,1010.6,0.0,39.3
7/28/2019 0.30.00,1.3,100.1,26.7,75.4,1010.7,0.0,41.0
7/28/2019 0.40.00,1.3,122.0,27.0,74.2,1010.8,0.0,47.0
7/28/2019 0.50.00,1.8,127.6,27.3,72.6,1010.8,0.0,54.3
7/28/2019 1.00.00,2.3,131.2,27.8,70.7,1011.0,0.0,61.8
7/28/2019 1.10.00,2.1,131.9,28.4,69.3,1010.9,0.0,225.8
7/28/2019 1.20.00,1.0,94.9,29.4,67.6,1010.7,0.0,309.7
7/28/2019 1.30.00,2.2,135.3,29.7,66.5,1010.7,0.0,337.4
7/28/2019 1.40.00,1.7,53.2,29.6,67.7,1010.8,0.0,265.8
7/28/2019 1.50.00,2.5,144.3,29.5,67.8,1010.8,0.0,293.7
7/28/2019 2.00.00,1.8,123.1,30.0,66.8,1010.7,0.0,439.7
7/28/2019 2.10.00,2.1,131.0,30.5,64.9,1010.7,0.0,444.9
7/28/2019 2.20.00,1.9,129.6,30.3,65.4,1010.6,0.0,328.7
7/28/2019 2.30.00,1.7,125.3,30.5,65.1,1010.5,0.0,357.2
7/28/2019 2.40.00,2.2,118.5,30.9,64.0,1010.4,0.0,339.6
7/28/2019 2.50.00,1.9,109.9,30.7,64.7,1010.3,0.0,356.2
7/28/2019 3.00.00,2.1,108.9,30.7,64.9,1010.3,0.0,330.9
7/28/2019 3.10.00,2.1,110.3,30.9,65.2,1010.2,0.0,437.2
7/28/2019 3.20.00,2.3,68.2,32.0,61.8,1010.1,0.0,612.8
7/28/2019 3.30.00,1.9,111.1,31.6,61.7,1009.9,0.0,370.8
7/28/2019 3.40.00,2.4,162.0,31.3,60.2,1009.7,0.0,426.6
7/28/2019 3.50.00,2.4,120.2,31.8,58.5,1009.5,0.0,479.5
7/28/2019 4.00.00,2.3,123.5,32.1,59.4,1009.6,0.0,463.6
7/28/2019 4.10.00,2.5,144.0,32.4,57.3,1009.5,0.0,696.3
7/28/2019 4.20.00,1.5,82.0,32.6,57.9,1009.1,0.0,620.9
7/28/2019 4.30.00,2.6,79.2,31.8,56.9,1009.1,0.0,334.3
7/28/2019 4.40.00,1.7,62.0,32.1,58.7,1008.9,0.0,543.1
7/28/2019 4.50.00,2.0,103.0,32.5,58.0,1008.9,0.0,604.3
7/28/2019 5.00.00,1.7,114.7,33.0,57.1,1008.8,0.0,824.7
7/28/2019 5.10.00,2.1,103.6,33.1,55.9,1008.5,0.0,614.7
7/28/2019 5.20.00,2.3,100.4,32.7,56.4,1008.4,0.0,629.4
7/28/2019 5.30.00,2.1,70.9,32.2,57.8,1008.2,0.0,442.9
7/28/2019 5.40.00,2.0,75.5,32.5,58.4,1008.1,0.0,461.4
7/28/2019 5.50.00,1.7,108.7,32.5,58.0,1007.9,0.0,576.7
7/28/2019 6.00.00,2.1,55.0,32.9,58.1,1007.9,0.0,457.1
7/28/2019 6.10.00,1.1,21.7,32.4,60.3,1007.8,0.0,404.5
7/28/2019 6.20.00,2.3,49.9,32.7,59.1,1007.8,0.0,535.6
7/28/2019 6.30.00,1.9,90.4,32.7,58.2,1007.6,0.0,444.0
7/28/2019 6.40.00,2.0,110.5,32.8,58.5,1007.4,0.0,513.0
7/28/2019 6.50.00,1.8,67.6,32.4,61.3,1007.3,0.0,311.0
7/28/2019 7.00.00,2.2,48.4,32.0,61.1,1006.9,0.0,385.9
7/28/2019 7.10.00,1.9,88.4,32.0,61.1,1006.9,0.0,276.4
7/28/2019 7.20.00,2.1,80.0,31.7,60.3,1006.9,0.0,358.4
7/28/2019 7.30.00,2.1,100.4,32.6,60.6,1006.9,0.0,504.2
7/28/2019 7.40.00,2.4,67.2,31.7,64.3,1006.8,0.0,248.1
7/28/2019 7.50.00,1.3,80.9,31.9,64.7,1006.9,0.0,368.5
7/28/2019 8.00.00,2.0,121.3,31.7,62.0,1006.8,0.0,204.0
7/28/2019 8.10.00,1.9,91.5,31.2,63.0,1006.8,0.0,208.5
7/28/2019 8.20.00,2.0,90.5,31.3,61.8,1007.0,0.0,168.3
7/28/2019 8.30.00,1.5,74.5,31.4,60.8,1006.7,0.0,158.8
7/28/2019 8.40.00,1.7,107.5,31.6,59.6,1007.0,0.0,109.9
7/28/2019 8.50.00,1.7,23.4,31.0,59.6,1007.1,0.0,84.4
7/28/2019 9.00.00,1.1,53.5,30.7,62.6,1007.0,0.0,64.4
7/28/2019 9.10.00,1.9,85.9,30.5,60.4,1007.2,0.0,42.1
7/28/2019 9.20.00,1.6,123.0,30.3,58.3,1007.1,0.0,36.2
7/28/2019 9.30.00,1.6,77.3,30.4,61.0,1007.1,0.0,26.0
7/28/2019 9.40.00,1.2,52.5,30.1,63.4,1007.3,0.0,20.0
7/28/2019 9.50.00,1.5,83.5,30.0,63.5,1007.3,0.0,22.5
7/28/2019 10.00.00,,,,,,,
7/28/2019 10.10.00,1.7,88.6,29.6,65.6,1007.6,0.0,19.0
7/28/2019 10.20.00,1.6,73.0,29.5,67.2,1007.8,0.0,12.8
7/28/2019 10.30.00,1.5,94.2,29.4,66.4,1007.8,0.0,14.1
7/28/2019 10.40.00,1.8,75.7,29.7,65.9,1007.9,0.0,9.5
7/28/2019 10.50.00,1.3,88.2,29.4,66.9,1008.0,0.0,2.5
7/28/2019 11.00.00,1.3,104.4,29.2,68.9,1008.3,0.0,0.8
7/28/2019 11.10.00,0.9,65.4,29.0,71.0,1008.6,0.0,0.2
7/28/2019 11.20.00,1.2,116.1,28.9,72.9,1008.7,0.0,0.1
7/28/2019 11.30.00,1.1,116.8,28.7,74.6,1008.8,0.0,0.3
7/28/2019 11.40.00,1.0,72.6,28.7,74.9,1008.8,0.0,0.3
7/28/2019 11.50.00,0.7,66.6,28.6,75.7,1009.0,0.0,0.1
7/28/2019 12.00.00,0.8,57.4,28.4,76.0,1009.0,0.0,0.2
7/28/2019 12.10.00,1.1,95.2,28.5,75.5,1009.4,0.0,0.0
7/28/2019 12.20.00,0.4,49.5,28.5,75.2,1009.5,0.0,0.2
7/28/2019 12.30.00,0.7,57.4,28.5,74.4,1009.6,0.0,0.1
7/28/2019 12.40.00,1.1,51.0,28.3,74.5,1009.9,0.0,0.2
7/28/2019 12.50.00,1.0,57.2,28.5,75.4,1010.1,0.0,0.2
7/28/2019 13.00.00,0.4,27.5,28.3,75.4,1010.2,0.0,0.1
7/28/2019 13.10.00,1.3,87.9,28.3,75.8,1010.3,0.0,0.2
7/28/2019 13.20.00,1.0,118.6,28.4,76.0,1010.4,0.0,0.2
7/28/2019 13.30.00,0.7,65.9,28.4,76.1,1010.4,0.0,0.2
7/28/2019 13.40.00,1.0,133.7,28.4,76.1,1010.4,0.0,0.2
7/28/2019 13.50.00,0.7,97.7,28.3,76.0,1010.4,0.0,0.0
7/28/2019 14.00.00,0.9,71.4,28.2,76.3,1010.4,0.0,0.1
7/28/2019 14.10.00,1.2,137.8,28.1,76.2,1010.3,0.0,0.1
7/28/2019 14.20.00,1.0,110.5,28.1,76.6,1010.3,0.0,0.2
7/28/2019 14.30.00,0.5,84.5,28.1,76.6,1010.2,0.0,0.1
7/28/2019 14.40.00,0.2,61.2,27.9,77.1,1010.4,0.0,0.1
7/28/2019 14.50.00,0.5,111.6,27.9,78.0,1010.7,0.0,0.2
7/28/2019 15.00.00,0.3,53.2,27.8,77.8,1010.5,0.0,0.2
7/28/2019 15.10.00,0.6,91.2,27.9,78.3,1010.3,0.0,0.2
7/28/2019 15.20.00,0.2,24.2,27.8,78.2,1010.5,0.0,0.2
7/28/2019 15.30.00,0.0,0.0,27.9,78.8,1010.6,0.0,0.1
7/28/2019 15.40.00,0.0,7.0,27.7,79.7,1010.7,0.0,0.1
7/28/2019 15.50.00,0.6,78.5,27.5,80.7,1010.5,0.0,0.1
7/28/2019 16.00.00,0.1,20.4,27.5,81.0,1010.6,0.0,0.2
7/28/2019 16.10.00,0.2,44.9,27.5,81.5,1010.4,0.0,0.2
7/28/2019 16.20.00,,,,,,,
7/28/2019 16.30.00,0.7,111.8,27.3,82.1,1010.3,0.0,0.3
7/28/2019 16.40.00,0.6,86.1,27.3,81.8,1010.3,0.0,0.3
7/28/2019 16.50.00,,,,,,,
7/28/2019 17.00.00,0.0,18.5,27.4,80.8,1009.9,0.0,0.2
7/28/2019 17.10.00,0.4,52.0,27.2,81.9,1010.0,0.0,0.2
7/28/2019 17.20.00,,,,,,,
7/28/2019 17.30.00,0.7,76.5,27.2,81.5,1009.8,0.0,0.2
7/28/2019 17.40.00,0.4,45.8,27.2,81.7,1009.7,0.0,0.1
7/28/2019 17.50.00,0.3,47.1,27.0,82.1,1009.6,0.0,0.2
7/28/2019 18.00.00,,,,,,,
7/28/2019 18.10.00,0.8,91.6,27.0,82.0,1009.8,0.0,0.1
7/28/2019 18.20.00,,,,,,,
7/28/2019 18.30.00,0.6,49.3,27.1,81.9,1009.6,0.0,0.1
7/28/2019 18.40.00,0.8,99.0,26.9,82.3,1009.6,0.0,0.1
7/28/2019 18.50.00,1.0,12.4,27.0,82.2,1009.3,0.0,0.1
7/28/2019 19.00.00,0.0,1.2,27.0,82.5,1009.4,0.0,0.1
7/28/2019 19.10.00,0.2,359.4,26.9,83.0,1009.3,0.0,0.2
7/28/2019 19.20.00,,,,,,,
7/28/2019 19.30.00,0.8,88.9,26.9,82.4,1009.0,0.0,0.1
7/28/2019 19.40.00,1.7,152.1,26.9,82.3,1008.9,0.0,0.2
7/28/2019 19.50.00,1.3,169.3,26.8,82.5,1009.1,0.0,0.1
7/28/2019 20.00.00,0.4,39.2,26.7,82.4,1009.1,0.0,0.2
7/28/2019 20.10.00,0.3,87.4,26.7,82.8,1009.1,0.0,0.1
7/28/2019 20.20.00,0.2,24.2,26.6,82.8,1009.0,0.0,0.2
7/28/2019 20.30.00,0.2,39.6,26.7,82.4,1009.0,0.0,0.2
7/28/2019 20.40.00,0.0,25.6,26.7,82.8,1008.9,0.0,0.2
7/28/2019 20.50.00,1.0,106.8,26.5,83.1,1009.0,0.0,0.2
7/28/2019 21.00.00,0.7,105.9,26.6,82.8,1008.8,0.0,0.2
7/28/2019 21.10.00,0.7,128.0,26.5,82.7,1008.7,0.0,0.2
7/28/2019 21.20.00,0.4,68.8,26.3,83.2,1008.8,0.0,0.1
7/28/2019 21.30.00,0.2,69.7,26.3,84.1,1008.9,0.0,0.1
7/28/2019 21.40.00,,,,,,,
7/28/2019 21.50.00,,,,,,,
7/28/2019 22.00.00,0.5,95.2,26.4,83.1,1009.0,0.0,0.2
7/28/2019 22.10.00,0.3,82.2,26.4,83.8,1009.1,0.0,0.0
7/28/2019 22.20.00,0.2,54.1,26.2,84.6,1009.4,0.0,0.2
7/28/2019 22.30.00,0.5,94.0,26.2,84.9,1009.3,0.0,0.2
7/28/2019 22.40.00,0.5,87.9,26.3,84.5,1009.5,0.0,0.1
7/28/2019 22.50.00,0.3,39.9,26.3,83.7,1009.6,0.0,0.2
7/28/2019 23.00.00,0.1,6.1,26.3,84.0,1009.7,0.0,1.4
7/28/2019 23.10.00,0.0,347.4,26.3,84.0,1009.8,0.0,3.1
7/28/2019 23.20.00,,,,,,,
7/28/2019 23.30.00,0.2,56.6,26.4,81.9,1010.1,0.0,15.4
7/28/2019 23.40.00,,,,,,,
7/28/2019 23.50.00,0.2,47.1,26.7,79.6,1010.2,0.0,27.9
7/29/2019 0.00.00,,,,,,,
7/29/2019 0.10.00,1.1,123.9,27.0,76.2,1010.3,0.0,34.0
7/29/2019 0.20.00,0.9,114.1,27.2,76.0,1010.4,0.0,45.8
7/29/2019 0.30.00,1.2,137.6,27.5,74.5,1010.7,0.0,49.6
7/29/2019 0.40.00,0.5,77.0,27.8,73.9,1010.9,0.0,53.7
7/29/2019 0.50.00,0.4,76.2,28.1,73.5,1010.7,0.0,69.0
7/29/2019 1.00.00,0.8,125.4,28.4,72.2,1010.9,0.0,81.6
7/29/2019 1.10.00,1.4,149.0,28.9,70.6,1011.0,0.0,204.0
7/29/2019 1.20.00,0.9,120.3,29.2,69.2,1010.9,0.0,261.5
7/29/2019 1.30.00,0.6,38.0,29.6,69.4,1010.9,0.0,273.1
7/29/2019 1.40.00,0.9,73.8,30.1,67.6,1010.9,0.0,317.7
7/29/2019 1.50.00,1.4,126.0,30.6,66.6,1010.8,0.0,333.1
7/29/2019 2.00.00,0.8,51.1,30.6,66.9,1011.0,0.0,298.2
7/29/2019 2.10.00,0.9,76.3,31.1,65.0,1010.8,0.0,292.2
7/29/2019 2.20.00,0.5,86.0,30.6,66.4,1010.9,0.0,221.8
7/29/2019 2.30.00,1.2,57.5,30.9,65.3,1010.5,0.0,415.8
7/29/2019 2.40.00,1.5,97.7,31.4,62.6,1010.4,0.0,463.5
7/29/2019 2.50.00,1.3,87.5,31.7,62.4,1010.2,0.0,374.8
7/29/2019 3.00.00,2.1,140.5,31.8,59.7,1010.0,0.0,568.3
7/29/2019 3.10.00,1.1,89.4,32.0,58.8,1009.9,0.0,566.7
7/29/2019 3.20.00,1.1,48.5,32.7,58.1,1009.7,0.0,605.9
7/29/2019 3.30.00,1.5,88.5,32.9,56.3,1009.7,0.0,485.5
7/29/2019 3.40.00,1.3,122.4,32.2,57.8,1009.4,0.0,402.5
7/29/2019 3.50.00,1.4,99.7,32.1,57.9,1009.2,0.0,311.7
7/29/2019 4.00.00,1.1,84.7,31.9,59.7,1009.2,0.0,216.4
7/29/2019 4.10.00,1.9,86.0,32.7,58.8,1009.2,0.0,254.6
7/29/2019 4.20.00,1.5,62.8,32.3,58.9,1008.9,0.0,363.9
7/29/2019 4.30.00,1.0,95.9,32.4,59.1,1008.7,0.0,476.0
7/29/2019 4.40.00,2.1,126.1,32.9,57.3,1008.6,0.0,534.4
7/29/2019 4.50.00,1.5,48.5,32.7,57.5,1008.5,0.0,476.9
7/29/2019 5.00.00,1.6,92.3,32.7,58.1,1008.4,0.0,546.9
7/29/2019 5.10.00,1.2,41.7,33.0,57.8,1008.3,0.0,591.9
7/29/2019 5.20.00,1.6,98.3,33.1,55.2,1008.2,0.0,445.8
7/29/2019 5.30.00,1.5,42.2,33.5,55.3,1008.0,0.0,664.6
7/29/2019 5.40.00,1.8,48.8,34.2,52.5,1008.0,0.0,650.8
7/29/2019 5.50.00,2.2,48.6,34.0,51.4,1007.7,0.0,596.4
7/29/2019 6.00.00,1.6,101.0,33.4,53.9,1007.4,0.0,319.4
7/29/2019 6.10.00,1.3,71.2,32.8,56.5,1007.2,0.0,207.0
7/29/2019 6.20.00,1.9,69.5,32.8,57.9,1007.3,0.0,449.1
7/29/2019 6.30.00,0.8,37.3,33.2,57.8,1007.0,0.0,307.8
7/29/2019 6.40.00,1.7,48.5,33.0,57.1,1006.9,0.0,351.9
7/29/2019 6.50.00,1.3,51.0,32.9,56.8,1006.8,0.0,418.4
7/29/2019 7.00.00,,,,,,,
7/29/2019 7.10.00,2.0,18.4,32.7,60.6,1006.5,0.0,305.6
7/29/2019 7.20.00,2.4,346.9,32.5,63.5,1006.3,0.0,523.1
7/29/2019 7.30.00,2.1,319.5,32.5,63.6,1006.3,0.0,501.5
7/29/2019 7.40.00,2.6,321.8,32.1,65.1,1006.1,0.0,476.4
7/29/2019 7.50.00,3.1,312.9,31.7,65.4,1006.1,0.0,454.9
7/29/2019 8.00.00,1.7,335.3,31.5,67.0,1006.3,0.0,394.9
7/29/2019 8.10.00,1.9,345.1,31.3,68.2,1006.1,0.0,187.0
7/29/2019 8.20.00,1.7,337.2,30.6,69.5,1006.1,0.0,99.5
7/29/2019 8.30.00,1.7,322.2,30.4,69.9,1006.2,0.0,90.3
7/29/2019 8.40.00,1.6,355.2,30.3,70.2,1006.3,0.0,84.8
7/29/2019 8.50.00,1.9,346.9,30.4,70.1,1006.4,0.0,92.9
7/29/2019 9.00.00,2.0,333.0,30.3,70.1,1006.4,0.0,101.6
7/29/2019 9.10.00,1.6,0.4,30.2,69.9,1006.5,0.0,109.1
7/29/2019 9.20.00,1.7,339.2,30.1,71.1,1006.5,0.0,91.3
7/29/2019 9.30.00,1.7,352.6,30.0,71.5,1006.5,0.0,79.1
7/29/2019 9.40.00,2.0,331.7,29.9,71.5,1006.4,0.0,70.6
